record_id,relation,carrier,target_rig_status,target_obs082_class,control_family,control_id,control_relation,control_carrier,control_contract,control_expected_behavior,match_rationale,contrast_hypothesis,available_artifact_source,evidence_available,control_strength_grade,control_limitations
three_way__path_shares_only,three_way,path_shares_only,weak_redundant_carrier,C: diagnostic-only,contract,three_way__path_shares_only__contract__feature_family_projection,three_way,path_shares_only,feature_family_projection,contract family feature_family_projection should reveal structured survival or weakness when evidence exists,Tests whether survival/failure localizes to contract family,target should show stronger or structurally different evidence than matched control,OBS-080/081 survival/contract evidence when present,True,B,derived or partial artifact evidence available
three_way__path_shares_only,three_way,path_shares_only,weak_redundant_carrier,C: diagnostic-only,contract,three_way__path_shares_only__contract__structural_resampling,three_way,path_shares_only,structural_resampling,contract family structural_resampling should reveal structured survival or weakness when evidence exists,Tests whether survival/failure localizes to contract family,target should show stronger or structurally different evidence than matched control,OBS-080/081 survival/contract evidence when present,True,B,derived or partial artifact evidence available
three_way__path_shares_only,three_way,path_shares_only,weak_redundant_carrier,C: diagnostic-only,geometry_needed,three_way__stability_core_3,three_way,stability_core_3,,geometry/compact/path carriers should show differentiated necessity or sharpening,Tests geometry-needed label versus carrier role,target should show stronger or structurally different evidence than matched control,OBS-081 geometry-needed ladder and carrier records,True,B,derived or partial artifact evidence available
three_way__path_shares_only,three_way,path_shares_only,weak_redundant_carrier,C: diagnostic-only,geometry_needed,three_way__stability_plus_geometry,three_way,stability_plus_geometry,,geometry/compact/path carriers should show differentiated necessity or sharpening,Tests geometry-needed label versus carrier role,target should show stronger or structurally different evidence than matched control,OBS-081 geometry-needed ladder and carrier records,True,B,derived or partial artifact evidence available
three_way__path_shares_only,three_way,path_shares_only,weak_redundant_carrier,C: diagnostic-only,geometry_needed,three_way__geometry_scores_only,three_way,geometry_scores_only,,geometry/compact/path carriers should show differentiated necessity or sharpening,Tests geometry-needed label versus carrier role,target should show stronger or structurally different evidence than matched control,OBS-081 geometry-needed ladder and carrier records,True,B,derived or partial artifact evidence available
three_way__path_shares_only,three_way,path_shares_only,weak_redundant_carrier,C: diagnostic-only,failure_mode,three_way__path_shares_only__failure_mode_control,three_way,path_shares_only,,matched controls should not show the same failure locus if localization is specific,Tests whether failure is localized rather than diffuse,target should show stronger or structurally different evidence than matched control,OBS-081/082 failure localization/blocker evidence,True,B,derived or partial artifact evidence available
three_way__path_shares_only,three_way,path_shares_only,weak_redundant_carrier,C: diagnostic-only,permutation,three_way__path_shares_only__permutation_control,three_way,path_shares_only,,shuffle/permutation should weaken relation if available; insufficient alone for RIG specificity,"Baseline non-randomness control, not full negative-control contrast",target should show stronger or structurally different evidence than matched control,missing_optional_evidence,False,D,optional evidence missing; not scored as positive evidence
three_way__stability_core_3,three_way,stability_core_3,context_sensitive_reusable_invariant,C: diagnostic-only,relation,C_vs_Cp2__stability_core_3,C_vs_Cp2,stability_core_3,,"same carrier, different relation should not reproduce target-specific contrast",Tests whether carrier preserves target relation specifically,target should show stronger or structurally different evidence than matched control,OBS-081/082 relation x carrier records,True,A,matched registry record available
three_way__stability_core_3,three_way,stability_core_3,context_sensitive_reusable_invariant,C: diagnostic-only,relation,C_vs_Cp3__stability_core_3,C_vs_Cp3,stability_core_3,,"same carrier, different relation should not reproduce target-specific contrast",Tests whether carrier preserves target relation specifically,target should show stronger or structurally different evidence than matched control,OBS-081/082 relation x carrier records,True,A,matched registry record available
three_way__stability_core_3,three_way,stability_core_3,context_sensitive_reusable_invariant,C: diagnostic-only,relation,Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,,"same carrier, different relation should not reproduce target-specific contrast",Tests whether carrier preserves target relation specifically,target should show stronger or structurally different evidence than matched control,OBS-081/082 relation x carrier records,True,A,matched registry record available
