record_id,relation,carrier,subclass,confirmation_eligible,support_id,support_depth,support_families,support_columns,support_values,support_definition,support_query_json,n_site_rows,n_complement_rows,generation_status
three_way__no_window,three_way,no_window,C1_contrast-limited,False,97da42de32d6c02331b7,2,transition|seam_relative,transition|seam_relative_region,5→6|intermediate,transition:transition=5→6 AND seam_relative:seam_relative_region=intermediate,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""5\u21926""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""intermediate""}]",10,80,generated_from_frozen_vocabulary
three_way__no_window,three_way,no_window,C1_contrast-limited,False,36924e39febe5004041a,2,scale_band|seam_relative,scale_band|seam_relative_region,middle|near,scale_band:scale_band=middle AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""middle""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",9,81,generated_from_frozen_vocabulary
three_way__no_window,three_way,no_window,C1_contrast-limited,False,5b2621cfa6cc2f97602b,2,transition|seam_relative,transition|seam_relative_region,5→6|near,transition:transition=5→6 AND seam_relative:seam_relative_region=near,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""5\u21926""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",9,81,generated_from_frozen_vocabulary
three_way__no_window,three_way,no_window,C1_contrast-limited,False,5930a3b7db7497d921fc,2,cohort|route_or_path,cohort|dominant_family,after|shape,cohort:cohort=after AND route_or_path:dominant_family=shape,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""after""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",8,82,generated_from_frozen_vocabulary
three_way__no_window,three_way,no_window,C1_contrast-limited,False,ecfc3b8deab50f3dcb99,2,cohort|seam_relative,cohort|seam_relative_region,after|far,cohort:cohort=after AND seam_relative:seam_relative_region=far,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""after""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",8,82,generated_from_frozen_vocabulary
three_way__no_window,three_way,no_window,C1_contrast-limited,False,db78c7a3b09caba757d0,2,cohort|route_or_path,cohort|dominant_family,before|shape,cohort:cohort=before AND route_or_path:dominant_family=shape,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""before""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",8,82,generated_from_frozen_vocabulary
three_way__no_window,three_way,no_window,C1_contrast-limited,False,50d7d42527f1854a804e,2,cohort|route_or_path,cohort|dominant_family,persisted|shape,cohort:cohort=persisted AND route_or_path:dominant_family=shape,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""persisted""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",8,82,generated_from_frozen_vocabulary
three_way__no_window,three_way,no_window,C1_contrast-limited,False,19cd285fc5c8af3890d5,2,cohort|route_or_path,cohort|dominant_family,union|shape,cohort:cohort=union AND route_or_path:dominant_family=shape,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""union""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",8,82,generated_from_frozen_vocabulary
three_way__no_window,three_way,no_window,C1_contrast-limited,False,d06d7a8b3a51b805a40c,2,object|seam_relative,object|seam_relative_region,frobenius_ridge|intermediate,object:object=frobenius_ridge AND seam_relative:seam_relative_region=intermediate,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""frobenius_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""intermediate""}]",8,82,generated_from_frozen_vocabulary
three_way__no_window,three_way,no_window,C1_contrast-limited,False,b766b86bbf4638de1933,2,object|seam_relative,object|seam_relative_region,frobenius_ridge|near,object:object=frobenius_ridge AND seam_relative:seam_relative_region=near,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""frobenius_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",8,82,generated_from_frozen_vocabulary
three_way__no_window,three_way,no_window,C1_contrast-limited,False,be0308584b06a64e6378,2,object|seam_relative,object|seam_relative_region,lazarus_concentration|far,object:object=lazarus_concentration AND seam_relative:seam_relative_region=far,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""lazarus_concentration""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",8,82,generated_from_frozen_vocabulary
three_way__no_window,three_way,no_window,C1_contrast-limited,False,fc23aa2cab07a9eaaca1,2,object|seam_relative,object|seam_relative_region,response_ridge|intermediate,object:object=response_ridge AND seam_relative:seam_relative_region=intermediate,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""intermediate""}]",8,82,generated_from_frozen_vocabulary
three_way__no_window,three_way,no_window,C1_contrast-limited,False,0e2fe6b88c1175bfd66a,2,object|seam_relative,object|seam_relative_region,response_ridge|near,object:object=response_ridge AND seam_relative:seam_relative_region=near,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",8,82,generated_from_frozen_vocabulary
three_way__no_window,three_way,no_window,C1_contrast-limited,False,a616a65155cc5a355592,2,scale_band|seam_relative,scale_band|seam_relative_region,early|far,scale_band:scale_band=early AND seam_relative:seam_relative_region=far,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",8,82,generated_from_frozen_vocabulary
three_way__no_window,three_way,no_window,C1_contrast-limited,False,b00f0266d85ad405613e,2,transition|seam_relative,transition|seam_relative_region,4→5|far,transition:transition=4→5 AND seam_relative:seam_relative_region=far,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""4\u21925""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",8,82,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,8b5dfa5e10a30177f4d4,1,route_or_path,dominant_family,shape,route_or_path:dominant_family=shape,"[{""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""shape""}]",42,48,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,8eb760d133ac749e3327,1,scale_band,scale_band,early,scale_band:scale_band=early,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",42,48,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,c683c10822cc59ae7587,1,seam_relative,seam_relative_region,far,seam_relative:seam_relative_region=far,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",35,55,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,fac3537948f2f8e9cd9d,1,scale_band,scale_band,middle,scale_band:scale_band=middle,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""middle""}]",30,60,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,890e6d08d9d2cd59f857,1,seam_relative,seam_relative_region,near,seam_relative:seam_relative_region=near,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",30,60,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,4487ed03ba052140cc42,1,transition,transition,5→6,transition:transition=5→6,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""5\u21926""}]",30,60,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,77b7c29ad2ece4dd620e,1,object,object,frobenius_ridge,object:object=frobenius_ridge,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""frobenius_ridge""}]",28,62,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,bf542bebcc0d0e656f6d,1,object,object,response_ridge,object:object=response_ridge,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""response_ridge""}]",28,62,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,637bb5cb5939565c1f34,1,object,object,density_core,object:object=density_core,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""density_core""}]",24,66,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,21022befbb0e1aab2a07,1,seam_relative,seam_relative_region,intermediate,seam_relative:seam_relative_region=intermediate,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""intermediate""}]",24,66,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,4a8778b37c9e858c2b55,1,transition,transition,4→5,transition:transition=4→5,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""4\u21925""}]",24,66,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,a03a89d950566bb1a873,1,route_or_path,dominant_family,intrinsic_dimension,route_or_path:dominant_family=intrinsic_dimension,"[{""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""intrinsic_dimension""}]",18,72,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,3e971f0bc08c8189f389,1,route_or_path,dominant_family,mixed,route_or_path:dominant_family=mixed,"[{""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""mixed""}]",18,72,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,282e19774adb7bd69681,1,scale_band,scale_band,late,scale_band:scale_band=late,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""late""}]",18,72,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,d04a5cc497cf4147104f,1,transition,transition,6→7,transition:transition=6→7,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""6\u21927""}]",18,72,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,72b9f48eeec38e892701,1,cohort,cohort,after,cohort:cohort=after,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""after""}]",16,74,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,6b0045c0b5d5cdcc487d,1,cohort,cohort,before,cohort:cohort=before,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""before""}]",16,74,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,fb44ab2a8abcc889e6ac,1,cohort,cohort,persisted,cohort:cohort=persisted,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""persisted""}]",16,74,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,28ecf7e42b861405b6b3,1,cohort,cohort,union,cohort:cohort=union,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""union""}]",16,74,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,46aea4e6ba66828b7ce8,1,cohort,cohort,entered,cohort:cohort=entered,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""entered""}]",13,77,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,bc28cf93e8ba954b93f5,1,cohort,cohort,exited,cohort:cohort=exited,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""exited""}]",13,77,generated_from_frozen_vocabulary
three_way__stability_plus_geometry,three_way,stability_plus_geometry,C2_localization-limited,True,e135078117114f02aa37,1,route_or_path,dominant_family,support,route_or_path:dominant_family=support,"[{""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""support""}]",12,78,generated_from_frozen_vocabulary
